State,District,Crop,Year,FY,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Rajasthan,Pratapgarh,Rapeseed &Mustard, 2019-20,2020,Rabi       ,8819,16025,1.82
Rajasthan,Rajsamand,Rapeseed &Mustard, 1997-98,1998,Rabi       ,2500,1800,0.72
Rajasthan,Rajsamand,Rapeseed &Mustard, 1998-99,1999,Rabi       ,5609,5399,0.96
Rajasthan,Rajsamand,Rapeseed &Mustard, 1999-00,2000,Rabi       ,3092,2722,0.88
Rajasthan,Rajsamand,Rapeseed &Mustard, 2000-01,2001,Rabi       ,162,150,0.93
Rajasthan,Rajsamand,Rapeseed &Mustard, 2001-02,2002,Rabi       ,2508,2594,1.03
Rajasthan,Rajsamand,Rapeseed &Mustard, 2002-03,2003,Rabi       ,128,126,0.98
Rajasthan,Rajsamand,Rapeseed &Mustard, 2003-04,2004,Rabi       ,832,1087,1.31
Rajasthan,Rajsamand,Rapeseed &Mustard, 2004-05,2005,Rabi       ,2890,2494,0.86
Rajasthan,Rajsamand,Rapeseed &Mustard, 2005-06,2006,Rabi       ,6720,7178,1.07
Rajasthan,Rajsamand,Rapeseed &Mustard, 2006-07,2007,Rabi       ,4889,4371,0.89
Rajasthan,Rajsamand,Rapeseed &Mustard, 2007-08,2008,Rabi       ,3681,4018,1.09
Rajasthan,Rajsamand,Rapeseed &Mustard, 2008-09,2009,Rabi       ,2374,1444,0.61
Rajasthan,Rajsamand,Rapeseed &Mustard, 2009-10,2010,Rabi       ,970,697,0.72
Rajasthan,Rajsamand,Rapeseed &Mustard, 2010-11,2011,Rabi       ,3974,6198,1.56
Rajasthan,Rajsamand,Rapeseed &Mustard, 2011-12,2012,Rabi       ,3421,3112,0.91
Rajasthan,Rajsamand,Rapeseed &Mustard, 2012-13,2013,Rabi       ,2569,1881,0.73
Rajasthan,Rajsamand,Rapeseed &Mustard, 2013-14,2014,Rabi       ,3021,3137,1.04
Rajasthan,Rajsamand,Rapeseed &Mustard, 2014-15,2015,Rabi       ,2399,2128,0.89
Rajasthan,Rajsamand,Rapeseed &Mustard, 2015-16,2016,Rabi       ,1813,1111,0.61
Rajasthan,Rajsamand,Rapeseed &Mustard, 2016-17,2017,Rabi       ,1698,1550,0.91
Rajasthan,Rajsamand,Rapeseed &Mustard, 2017-18,2018,Rabi       ,1272,1046,0.82
Rajasthan,Rajsamand,Rapeseed &Mustard, 2018-19,2019,Rabi       ,1035,1050,1.01
Rajasthan,Rajsamand,Rapeseed &Mustard, 2019-20,2020,Rabi       ,933,1278,1.37
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 1997-98,1998,Rabi       ,164400,86500,0.53
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 1998-99,1999,Rabi       ,120592,105464,0.87
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 1999-00,2000,Rabi       ,160272,110547,0.69
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2000-01,2001,Rabi       ,94531,55298,0.58
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2001-02,2002,Rabi       ,120515,104260,0.87
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2002-03,2003,Rabi       ,24981,14439,0.58
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2003-04,2004,Rabi       ,123410,137956,1.12
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2004-05,2005,Rabi       ,208962,212538,1.02
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2005-06,2006,Rabi       ,217067,272729,1.26
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2006-07,2007,Rabi       ,181228,187901,1.04
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2007-08,2008,Rabi       ,138916,124814,0.9
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2008-09,2009,Rabi       ,173914,181030,1.04
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2009-10,2010,Rabi       ,158433,175731,1.11
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2010-11,2011,Rabi       ,151680,221217,1.46
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2011-12,2012,Rabi       ,171164,195325,1.14
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2012-13,2013,Rabi       ,181313,237691,1.31
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2013-14,2014,Rabi       ,184269,192454,1.04
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2014-15,2015,Rabi       ,185007,228402,1.23
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2015-16,2016,Rabi       ,168057,157184,0.94
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2016-17,2017,Rabi       ,162944,270575,1.66
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2017-18,2018,Rabi       ,99497,170886,1.72
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2018-19,2019,Rabi       ,158916,300838,1.89
Rajasthan,Sawai Madhopur,Rapeseed &Mustard, 2019-20,2020,Rabi       ,149969,280592,1.87
Rajasthan,Sikar,Rapeseed &Mustard, 1997-98,1998,Rabi       ,64500,29400,0.46
Rajasthan,Sikar,Rapeseed &Mustard, 1998-99,1999,Rabi       ,40980,45612,1.11
Rajasthan,Sikar,Rapeseed &Mustard, 1999-00,2000,Rabi       ,38046,36686,0.96
Rajasthan,Sikar,Rapeseed &Mustard, 2000-01,2001,Rabi       ,27835,23675,0.85
Rajasthan,Sikar,Rapeseed &Mustard, 2001-02,2002,Rabi       ,32901,37336,1.13
Rajasthan,Sikar,Rapeseed &Mustard, 2002-03,2003,Rabi       ,23598,15934,0.68
Rajasthan,Sikar,Rapeseed &Mustard, 2003-04,2004,Rabi       ,37703,41974,1.11
Rajasthan,Sikar,Rapeseed &Mustard, 2004-05,2005,Rabi       ,62868,74460,1.18
Rajasthan,Sikar,Rapeseed &Mustard, 2005-06,2006,Rabi       ,97822,87896,0.9
Rajasthan,Sikar,Rapeseed &Mustard, 2006-07,2007,Rabi       ,97405,108939,1.12
Rajasthan,Sikar,Rapeseed &Mustard, 2007-08,2008,Rabi       ,74311,38556,0.52
Rajasthan,Sikar,Rapeseed &Mustard, 2008-09,2009,Rabi       ,70069,87893,1.25
Rajasthan,Sikar,Rapeseed &Mustard, 2009-10,2010,Rabi       ,59702,74181,1.24
Rajasthan,Sikar,Rapeseed &Mustard, 2010-11,2011,Rabi       ,74672,96870,1.3
Rajasthan,Sikar,Rapeseed &Mustard, 2011-12,2012,Rabi       ,68539,51569,0.75
Rajasthan,Sikar,Rapeseed &Mustard, 2012-13,2013,Rabi       ,61457,75063,1.22
Rajasthan,Sikar,Rapeseed &Mustard, 2013-14,2014,Rabi       ,65136,81725,1.25
Rajasthan,Sikar,Rapeseed &Mustard, 2014-15,2015,Rabi       ,57689,74172,1.29
Rajasthan,Sikar,Rapeseed &Mustard, 2015-16,2016,Rabi       ,48937,56641,1.16
Rajasthan,Sikar,Rapeseed &Mustard, 2016-17,2017,Rabi       ,43619,45971,1.05
Rajasthan,Sikar,Rapeseed &Mustard, 2017-18,2018,Rabi       ,33024,40659,1.23
Rajasthan,Sikar,Rapeseed &Mustard, 2018-19,2019,Rabi       ,38717,54974,1.42
Rajasthan,Sikar,Rapeseed &Mustard, 2019-20,2020,Rabi       ,46594,60998,1.31
Rajasthan,Sirohi,Rapeseed &Mustard, 1997-98,1998,Rabi       ,41500,48500,1.17
Rajasthan,Sirohi,Rapeseed &Mustard, 1998-99,1999,Rabi       ,32888,34795,1.06
Rajasthan,Sirohi,Rapeseed &Mustard, 1999-00,2000,Rabi       ,12580,9369,0.74
Rajasthan,Sirohi,Rapeseed &Mustard, 2000-01,2001,Rabi       ,3134,3107,0.99
Rajasthan,Sirohi,Rapeseed &Mustard, 2001-02,2002,Rabi       ,13820,11460,0.83
Rajasthan,Sirohi,Rapeseed &Mustard, 2002-03,2003,Rabi       ,3154,2700,0.86
Rajasthan,Sirohi,Rapeseed &Mustard, 2003-04,2004,Rabi       ,21217,22044,1.04
Rajasthan,Sirohi,Rapeseed &Mustard, 2004-05,2005,Rabi       ,16172,9877,0.61
Rajasthan,Sirohi,Rapeseed &Mustard, 2005-06,2006,Rabi       ,29016,30356,1.05
Rajasthan,Sirohi,Rapeseed &Mustard, 2006-07,2007,Rabi       ,38467,40105,1.04
Rajasthan,Sirohi,Rapeseed &Mustard, 2007-08,2008,Rabi       ,23524,27929,1.19
Rajasthan,Sirohi,Rapeseed &Mustard, 2008-09,2009,Rabi       ,19708,15802,0.8
Rajasthan,Sirohi,Rapeseed &Mustard, 2009-10,2010,Rabi       ,7654,6891,0.9
Rajasthan,Sirohi,Rapeseed &Mustard, 2010-11,2011,Rabi       ,22935,35770,1.56
Rajasthan,Sirohi,Rapeseed &Mustard, 2011-12,2012,Rabi       ,17687,20234,1.14
Rajasthan,Sirohi,Rapeseed &Mustard, 2012-13,2013,Rabi       ,22768,26462,1.16
Rajasthan,Sirohi,Rapeseed &Mustard, 2013-14,2014,Rabi       ,21481,24126,1.12
Rajasthan,Sirohi,Rapeseed &Mustard, 2014-15,2015,Rabi       ,11781,12392,1.05
Rajasthan,Sirohi,Rapeseed &Mustard, 2015-16,2016,Rabi       ,18800,14918,0.79
Rajasthan,Sirohi,Rapeseed &Mustard, 2016-17,2017,Rabi       ,18725,19929,1.06
Rajasthan,Sirohi,Rapeseed &Mustard, 2017-18,2018,Rabi       ,11706,12275,1.05
Rajasthan,Sirohi,Rapeseed &Mustard, 2018-19,2019,Rabi       ,10953,11987,1.09
Rajasthan,Sirohi,Rapeseed &Mustard, 2019-20,2020,Rabi       ,10860,13831,1.27
Rajasthan,Tonk,Rapeseed &Mustard, 1997-98,1998,Rabi       ,157500,105000,0.67
Rajasthan,Tonk,Rapeseed &Mustard, 1998-99,1999,Rabi       ,142187,117975,0.83
Rajasthan,Tonk,Rapeseed &Mustard, 1999-00,2000,Rabi       ,217207,169955,0.78
Rajasthan,Tonk,Rapeseed &Mustard, 2000-01,2001,Rabi       ,102307,76134,0.74
Rajasthan,Tonk,Rapeseed &Mustard, 2001-02,2002,Rabi       ,101544,62855,0.62
Rajasthan,Tonk,Rapeseed &Mustard, 2002-03,2003,Rabi       ,12598,11409,0.91
Rajasthan,Tonk,Rapeseed &Mustard, 2003-04,2004,Rabi       ,91331,87847,0.96
Rajasthan,Tonk,Rapeseed &Mustard, 2004-05,2005,Rabi       ,274225,263273,0.96
Rajasthan,Tonk,Rapeseed &Mustard, 2005-06,2006,Rabi       ,296889,298267,1
Rajasthan,Tonk,Rapeseed &Mustard, 2006-07,2007,Rabi       ,180757,146677,0.81
Rajasthan,Tonk,Rapeseed &Mustard, 2007-08,2008,Rabi       ,162829,132748,0.82
Rajasthan,Tonk,Rapeseed &Mustard, 2008-09,2009,Rabi       ,240420,221329,0.92
Rajasthan,Tonk,Rapeseed &Mustard, 2009-10,2010,Rabi       ,173695,133548,0.77
Rajasthan,Tonk,Rapeseed &Mustard, 2010-11,2011,Rabi       ,181304,277740,1.53
Rajasthan,Tonk,Rapeseed &Mustard, 2011-12,2012,Rabi       ,239290,318480,1.33
Rajasthan,Tonk,Rapeseed &Mustard, 2012-13,2013,Rabi       ,266482,385847,1.45
Rajasthan,Tonk,Rapeseed &Mustard, 2013-14,2014,Rabi       ,281439,413342,1.47
Rajasthan,Tonk,Rapeseed &Mustard, 2014-15,2015,Rabi       ,299060,280283,0.94
Rajasthan,Tonk,Rapeseed &Mustard, 2015-16,2016,Rabi       ,250912,310197,1.24
Rajasthan,Tonk,Rapeseed &Mustard, 2016-17,2017,Rabi       ,244217,409669,1.68
Rajasthan,Tonk,Rapeseed &Mustard, 2017-18,2018,Rabi       ,186641,296762,1.59
Rajasthan,Tonk,Rapeseed &Mustard, 2018-19,2019,Rabi       ,270128,444994,1.65
Rajasthan,Tonk,Rapeseed &Mustard, 2019-20,2020,Rabi       ,282446,485077,1.72
Rajasthan,Udaipur,Rapeseed &Mustard, 1997-98,1998,Rabi       ,14400,10500,0.73
Rajasthan,Udaipur,Rapeseed &Mustard, 1998-99,1999,Rabi       ,18747,18043,0.96
Rajasthan,Udaipur,Rapeseed &Mustard, 1999-00,2000,Rabi       ,7590,7277,0.96
Rajasthan,Udaipur,Rapeseed &Mustard, 2000-01,2001,Rabi       ,1102,1023,0.93
Rajasthan,Udaipur,Rapeseed &Mustard, 2001-02,2002,Rabi       ,5729,6051,1.06
Rajasthan,Udaipur,Rapeseed &Mustard, 2002-03,2003,Rabi       ,1611,1567,0.97
Rajasthan,Udaipur,Rapeseed &Mustard, 2003-04,2004,Rabi       ,5991,7825,1.31
Rajasthan,Udaipur,Rapeseed &Mustard, 2004-05,2005,Rabi       ,19704,22246,1.13
Rajasthan,Udaipur,Rapeseed &Mustard, 2005-06,2006,Rabi       ,22707,27220,1.2
Rajasthan,Udaipur,Rapeseed &Mustard, 2006-07,2007,Rabi       ,20832,18957,0.91
Rajasthan,Udaipur,Rapeseed &Mustard, 2007-08,2008,Rabi       ,18776,18966,1.01
Rajasthan,Udaipur,Rapeseed &Mustard, 2008-09,2009,Rabi       ,15541,12719,0.82
Rajasthan,Udaipur,Rapeseed &Mustard, 2009-10,2010,Rabi       ,8615,7678,0.89
Rajasthan,Udaipur,Rapeseed &Mustard, 2010-11,2011,Rabi       ,17541,27357,1.56
Rajasthan,Udaipur,Rapeseed &Mustard, 2011-12,2012,Rabi       ,13925,13943,1
Rajasthan,Udaipur,Rapeseed &Mustard, 2012-13,2013,Rabi       ,13107,13306,1.02
Rajasthan,Udaipur,Rapeseed &Mustard, 2013-14,2014,Rabi       ,14948,15666,1.05
Rajasthan,Udaipur,Rapeseed &Mustard, 2014-15,2015,Rabi       ,11440,10147,0.89
Rajasthan,Udaipur,Rapeseed &Mustard, 2015-16,2016,Rabi       ,11011,8740,0.79
Rajasthan,Udaipur,Rapeseed &Mustard, 2016-17,2017,Rabi       ,9959,9820,0.99
Rajasthan,Udaipur,Rapeseed &Mustard, 2017-18,2018,Rabi       ,7650,7190,0.94
Rajasthan,Udaipur,Rapeseed &Mustard, 2018-19,2019,Rabi       ,6198,5531,0.89
Rajasthan,Udaipur,Rapeseed &Mustard, 2019-20,2020,Rabi       ,5683,4039,0.71
Rajasthan,Ajmer,Rice, 1997-98,1998,Kharif     ,100,100,1
Rajasthan,Ajmer,Rice, 1998-99,1999,Kharif     ,28,34,1.21
Rajasthan,Ajmer,Rice, 1999-00,2000,Kharif     ,69,87,1.26
Rajasthan,Ajmer,Rice, 2000-01,2001,Kharif     ,31,29,0.94
Rajasthan,Ajmer,Rice, 2001-02,2002,Kharif     ,51,64,1.25
Rajasthan,Ajmer,Rice, 2002-03,2003,Kharif     ,2,2,1
Rajasthan,Ajmer,Rice, 2003-04,2004,Kharif     ,26,43,1.65
Rajasthan,Ajmer,Rice, 2004-05,2005,Kharif     ,18,27,1.5
Rajasthan,Ajmer,Rice, 2005-06,2006,Kharif     ,13,19,1.46
Rajasthan,Ajmer,Rice, 2006-07,2007,Kharif     ,15,24,1.6
Rajasthan,Ajmer,Rice, 2007-08,2008,Kharif     ,6,12,2
Rajasthan,Ajmer,Rice, 2008-09,2009,Kharif     ,4,7,1.75
Rajasthan,Ajmer,Rice, 2009-10,2010,Kharif     ,7,11,1.57
Rajasthan,Ajmer,Rice, 2010-11,2011,Kharif     ,9,18,2
Rajasthan,Ajmer,Rice, 2011-12,2012,Kharif     ,9,17,1.89
Rajasthan,Ajmer,Rice, 2012-13,2013,Kharif     ,5,9,1.8
Rajasthan,Ajmer,Rice, 2013-14,2014,Kharif     ,5,11,2.2
Rajasthan,Ajmer,Rice, 2014-15,2015,Kharif     ,9,20,2.22
Rajasthan,Ajmer,Rice, 2015-16,2016,Kharif     ,2,4,2
Rajasthan,Ajmer,Rice, 2016-17,2017,Kharif     ,7,16,2.29
Rajasthan,Ajmer,Rice, 2017-18,2018,Kharif     ,9,21,2.33
Rajasthan,Ajmer,Rice, 2018-19,2019,Kharif     ,6,14,2.33
Rajasthan,Ajmer,Rice, 2019-20,2020,Kharif     ,3,7,2.33
Rajasthan,Alwar,Rice, 1997-98,1998,Kharif     ,300,300,1
Rajasthan,Alwar,Rice, 1998-99,1999,Kharif     ,381,466,1.22
Rajasthan,Alwar,Rice, 1999-00,2000,Kharif     ,605,763,1.26
Rajasthan,Alwar,Rice, 2000-01,2001,Kharif     ,396,371,0.94
Rajasthan,Alwar,Rice, 2001-02,2002,Kharif     ,274,342,1.25
Rajasthan,Alwar,Rice, 2002-03,2003,Kharif     ,104,84,0.81
Rajasthan,Alwar,Rice, 2003-04,2004,Kharif     ,160,265,1.66
Rajasthan,Alwar,Rice, 2004-05,2005,Kharif     ,139,206,1.48
Rajasthan,Alwar,Rice, 2005-06,2006,Kharif     ,132,193,1.46
Rajasthan,Alwar,Rice, 2006-07,2007,Kharif     ,127,200,1.57
Rajasthan,Alwar,Rice, 2007-08,2008,Kharif     ,155,315,2.03
Rajasthan,Alwar,Rice, 2008-09,2009,Kharif     ,265,479,1.81
Rajasthan,Alwar,Rice, 2009-10,2010,Kharif     ,346,524,1.51
Rajasthan,Alwar,Rice, 2010-11,2011,Kharif     ,378,766,2.03
Rajasthan,Alwar,Rice, 2011-12,2012,Kharif     ,375,707,1.89
Rajasthan,Alwar,Rice, 2012-13,2013,Kharif     ,785,1390,1.77
Rajasthan,Alwar,Rice, 2013-14,2014,Kharif     ,402,863,2.15
Rajasthan,Alwar,Rice, 2014-15,2015,Kharif     ,350,765,2.19
Rajasthan,Alwar,Rice, 2015-16,2016,Kharif     ,286,578,2.02
Rajasthan,Alwar,Rice, 2016-17,2017,Kharif     ,266,609,2.29
Rajasthan,Alwar,Rice, 2017-18,2018,Kharif     ,237,561,2.37
Rajasthan,Alwar,Rice, 2018-19,2019,Kharif     ,61,140,2.3
Rajasthan,Alwar,Rice, 2019-20,2020,Kharif     ,89,195,2.19
Rajasthan,Banswara,Rice, 1997-98,1998,Kharif     ,48100,45400,0.94
Rajasthan,Banswara,Rice, 1998-99,1999,Kharif     ,45830,48058,1.05
Rajasthan,Banswara,Rice, 1999-00,2000,Kharif     ,45290,29946,0.66
Rajasthan,Banswara,Rice, 2000-01,2001,Kharif     ,40589,2386,0.06
Rajasthan,Banswara,Rice, 2001-02,2002,Kharif     ,37606,12917,0.34
Rajasthan,Banswara,Rice, 2002-03,2003,Kharif     ,27082,8081,0.3
Rajasthan,Banswara,Rice, 2003-04,2004,Kharif     ,28631,23750,0.83
Rajasthan,Banswara,Rice, 2004-05,2005,Kharif     ,31966,21080,0.66
Rajasthan,Banswara,Rice, 2005-06,2006,Kharif     ,33179,21774,0.66
Rajasthan,Banswara,Rice, 2006-07,2007,Kharif     ,33252,18756,0.56
Rajasthan,Banswara,Rice, 2007-08,2008,Kharif     ,35853,46686,1.3
Rajasthan,Banswara,Rice, 2008-09,2009,Kharif     ,31530,12376,0.39
Rajasthan,Banswara,Rice, 2009-10,2010,Kharif     ,28142,11416,0.41
Rajasthan,Banswara,Rice, 2010-11,2011,Kharif     ,27027,17610,0.65
Rajasthan,Banswara,Rice, 2011-12,2012,Kharif     ,28542,36806,1.29
Rajasthan,Banswara,Rice, 2012-13,2013,Kharif     ,29687,31564,1.06
Rajasthan,Banswara,Rice, 2013-14,2014,Kharif     ,29900,28952,0.97
Rajasthan,Banswara,Rice, 2014-15,2015,Kharif     ,27683,17631,0.64
Rajasthan,Banswara,Rice, 2015-16,2016,Kharif     ,27258,13767,0.51
Rajasthan,Banswara,Rice, 2016-17,2017,Kharif     ,29244,30531,1.04
Rajasthan,Banswara,Rice, 2017-18,2018,Kharif     ,28592,28868,1.01
Rajasthan,Banswara,Rice, 2018-19,2019,Kharif     ,27953,22518,0.81
Rajasthan,Banswara,Rice, 2019-20,2020,Kharif     ,28276,21185,0.75
Rajasthan,Baran,Rice, 1997-98,1998,Kharif     ,1200,1300,1.08
Rajasthan,Baran,Rice, 1998-99,1999,Kharif     ,1438,1386,0.96
Rajasthan,Baran,Rice, 1999-00,2000,Kharif     ,2922,1730,0.59
Rajasthan,Baran,Rice, 2000-01,2001,Kharif     ,3215,2618,0.81
Rajasthan,Baran,Rice, 2001-02,2002,Kharif     ,4792,7422,1.55
Rajasthan,Baran,Rice, 2002-03,2003,Kharif     ,1611,1758,1.09
Rajasthan,Baran,Rice, 2003-04,2004,Kharif     ,1813,3616,1.99
Rajasthan,Baran,Rice, 2004-05,2005,Kharif     ,1860,4552,2.45
Rajasthan,Baran,Rice, 2005-06,2006,Kharif     ,2722,6800,2.5
Rajasthan,Baran,Rice, 2006-07,2007,Kharif     ,1838,3571,1.94
Rajasthan,Baran,Rice, 2007-08,2008,Kharif     ,3408,10595,3.11
Rajasthan,Baran,Rice, 2008-09,2009,Kharif     ,6401,20058,3.13
Rajasthan,Baran,Rice, 2009-10,2010,Kharif     ,8298,18491,2.23
Rajasthan,Baran,Rice, 2010-11,2011,Kharif     ,8231,23800,2.89
Rajasthan,Baran,Rice, 2011-12,2012,Kharif     ,6129,13737,2.24
Rajasthan,Baran,Rice, 2012-13,2013,Kharif     ,3698,10322,2.79
Rajasthan,Baran,Rice, 2013-14,2014,Kharif     ,6023,16329,2.71
Rajasthan,Baran,Rice, 2014-15,2015,Kharif     ,14664,51391,3.5
Rajasthan,Baran,Rice, 2015-16,2016,Kharif     ,15666,39515,2.52
Rajasthan,Baran,Rice, 2016-17,2017,Kharif     ,18482,51546,2.79
Rajasthan,Baran,Rice, 2017-18,2018,Kharif     ,17214,45457,2.64
Rajasthan,Baran,Rice, 2018-19,2019,Kharif     ,17842,48651,2.73
Rajasthan,Baran,Rice, 2019-20,2020,Kharif     ,20785,45936,2.21
Rajasthan,Bharatpur,Rice, 1997-98,1998,Kharif     ,3200,3300,1.03
Rajasthan,Bharatpur,Rice, 1998-99,1999,Kharif     ,5844,6881,1.18
Rajasthan,Bharatpur,Rice, 1999-00,2000,Kharif     ,5659,9119,1.61
Rajasthan,Bharatpur,Rice, 2000-01,2001,Kharif     ,2617,3279,1.25
Rajasthan,Bharatpur,Rice, 2001-02,2002,Kharif     ,1880,2505,1.33
Rajasthan,Bharatpur,Rice, 2002-03,2003,Kharif     ,484,306,0.63
Rajasthan,Bharatpur,Rice, 2003-04,2004,Kharif     ,2044,2428,1.19
Rajasthan,Bharatpur,Rice, 2004-05,2005,Kharif     ,1354,1206,0.89
Rajasthan,Bharatpur,Rice, 2005-06,2006,Kharif     ,3368,7351,2.18
Rajasthan,Bharatpur,Rice, 2006-07,2007,Kharif     ,878,638,0.73
Rajasthan,Bharatpur,Rice, 2007-08,2008,Kharif     ,684,1114,1.63
Rajasthan,Bharatpur,Rice, 2008-09,2009,Kharif     ,2281,2766,1.21
Rajasthan,Bharatpur,Rice, 2009-10,2010,Kharif     ,1865,3303,1.77
Rajasthan,Bharatpur,Rice, 2010-11,2011,Kharif     ,1536,3095,2.01
Rajasthan,Bharatpur,Rice, 2011-12,2012,Kharif     ,2241,5684,2.54
Rajasthan,Bharatpur,Rice, 2012-13,2013,Kharif     ,876,1828,2.09
Rajasthan,Bharatpur,Rice, 2013-14,2014,Kharif     ,1737,3396,1.96
Rajasthan,Bharatpur,Rice, 2014-15,2015,Kharif     ,2136,4687,2.19
Rajasthan,Bharatpur,Rice, 2015-16,2016,Kharif     ,2208,5161,2.34
Rajasthan,Bharatpur,Rice, 2016-17,2017,Kharif     ,1288,2939,2.28
Rajasthan,Bharatpur,Rice, 2017-18,2018,Kharif     ,981,2107,2.15
Rajasthan,Bharatpur,Rice, 2018-19,2019,Kharif     ,1136,2794,2.46
Rajasthan,Bharatpur,Rice, 2019-20,2020,Kharif     ,809,2234,2.76
Rajasthan,Bhilwara,Rice, 1997-98,1998,Kharif     ,200,200,1
Rajasthan,Bhilwara,Rice, 1998-99,1999,Kharif     ,335,410,1.22
Rajasthan,Bhilwara,Rice, 1999-00,2000,Kharif     ,819,1033,1.26
Rajasthan,Bhilwara,Rice, 2000-01,2001,Kharif     ,314,294,0.94
Rajasthan,Bhilwara,Rice, 2001-02,2002,Kharif     ,256,319,1.25
Rajasthan,Bhilwara,Rice, 2002-03,2003,Kharif     ,242,197,0.81
Rajasthan,Bhilwara,Rice, 2003-04,2004,Kharif     ,190,314,1.65
Rajasthan,Bhilwara,Rice, 2004-05,2005,Kharif     ,241,358,1.49
Rajasthan,Bhilwara,Rice, 2005-06,2006,Kharif     ,288,423,1.47
Rajasthan,Bhilwara,Rice, 2006-07,2007,Kharif     ,207,326,1.57
Rajasthan,Bhilwara,Rice, 2007-08,2008,Kharif     ,247,502,2.03
Rajasthan,Bhilwara,Rice, 2008-09,2009,Kharif     ,278,502,1.81
Rajasthan,Bhilwara,Rice, 2009-10,2010,Kharif     ,430,651,1.51
Rajasthan,Bhilwara,Rice, 2010-11,2011,Kharif     ,392,794,2.03
Rajasthan,Bhilwara,Rice, 2011-12,2012,Kharif     ,366,690,1.89
Rajasthan,Bhilwara,Rice, 2012-13,2013,Kharif     ,255,452,1.77
Rajasthan,Bhilwara,Rice, 2013-14,2014,Kharif     ,292,627,2.15
Rajasthan,Bhilwara,Rice, 2014-15,2015,Kharif     ,512,1119,2.19
Rajasthan,Bhilwara,Rice, 2015-16,2016,Kharif     ,566,1144,2.02
Rajasthan,Bhilwara,Rice, 2016-17,2017,Kharif     ,515,1179,2.29
Rajasthan,Bhilwara,Rice, 2017-18,2018,Kharif     ,576,1363,2.37
Rajasthan,Bhilwara,Rice, 2018-19,2019,Kharif     ,524,1200,2.29
Rajasthan,Bhilwara,Rice, 2019-20,2020,Kharif     ,471,1031,2.19
Rajasthan,Bikaner,Rice, 1998-99,1999,Kharif     ,2,2,1
Rajasthan,Bikaner,Rice, 1999-00,2000,Kharif     ,32,40,1.25
Rajasthan,Bikaner,Rice, 2000-01,2001,Kharif     ,33,31,0.94
Rajasthan,Bikaner,Rice, 2002-03,2003,Kharif     ,5,4,0.8
Rajasthan,Bikaner,Rice, 2003-04,2004,Kharif     ,13,21,1.62
Rajasthan,Bikaner,Rice, 2004-05,2005,Kharif     ,17,25,1.47
Rajasthan,Bikaner,Rice, 2005-06,2006,Kharif     ,17,25,1.47
Rajasthan,Bikaner,Rice, 2006-07,2007,Kharif     ,7,11,1.57
Rajasthan,Bikaner,Rice, 2007-08,2008,Kharif     ,1,2,2
Rajasthan,Bikaner,Rice, 2008-09,2009,Kharif     ,179,323,1.8
Rajasthan,Bikaner,Rice, 2009-10,2010,Kharif     ,63,95,1.51
Rajasthan,Bikaner,Rice, 2010-11,2011,Kharif     ,37,75,2.03
Rajasthan,Bikaner,Rice, 2011-12,2012,Kharif     ,34,64,1.88
Rajasthan,Bikaner,Rice, 2012-13,2013,Kharif     ,27,48,1.78
Rajasthan,Bikaner,Rice, 2013-14,2014,Kharif     ,20,43,2.15
Rajasthan,Bikaner,Rice, 2014-15,2015,Kharif     ,35,77,2.2
Rajasthan,Bikaner,Rice, 2015-16,2016,Kharif     ,15,30,2
Rajasthan,Bikaner,Rice, 2016-17,2017,Kharif     ,8,18,2.25
Rajasthan,Bundi,Rice, 1997-98,1998,Kharif     ,33100,45300,1.37
Rajasthan,Bundi,Rice, 1998-99,1999,Kharif     ,41051,54335,1.32
Rajasthan,Bundi,Rice, 1999-00,2000,Kharif     ,57860,76293,1.32
Rajasthan,Bundi,Rice, 2000-01,2001,Kharif     ,47883,37633,0.79
Rajasthan,Bundi,Rice, 2001-02,2002,Kharif     ,29295,31079,1.06
Rajasthan,Bundi,Rice, 2002-03,2003,Kharif     ,9255,3965,0.43
Rajasthan,Bundi,Rice, 2003-04,2004,Kharif     ,7442,14763,1.98
